X,Y,OBJECTID,Station,Class,Count_,MFCount,GM,SDV,MAX_,P90,Appd_Std,Restr_Std,Lat_DD,Long_DD,Grow_Area,GlobalID
523555.723399999551475,4915867.544299999252,23,EA019.10,A,30,30,2.6,0.34,100,7.3,31,163,44.3957099997712,-68.7042199999364,EA,2621a886-ff3f-4470-a95c-6be5be86735c
525130.514399999752641,4915790.11409999989,25,EA019.20,A,30,30,3.6,0.51,182,16.6,31,163,44.3949599996036,-68.6844500005407,EA,63fad642-a60c-4518-a0e7-f49ecf922c5f
525223.301,4915686.059699999169,28,EA019.23,A,30,30,4.9,0.5,112,21.6,31,163,44.3940199995927,-68.6832900006281,EA,f3a5a554-c3e6-49de-b592-bb4a39876d23
525101.588999999687076,4915442.331199999899,29,EA019.27,A,30,30,3,0.43,78,10.9,31,163,44.391829999587,-68.6848300001498,EA,26f42651-e753-4eb6-b419-03239c97314e
525836.073900000192225,4914599.9019,31,EA019.38,A,30,30,3.1,0.48,146,13.1,31,163,44.3842200003837,-68.6756500003932,EA,ce154079-ec5f-43c3-b6b8-bd6505c79368
526097.3777,4914592.0556,32,EA019.39,A,30,30,3.5,0.45,122,13.5,31,163,44.3841399999404,-68.6723699997889,EA,43e62ccc-ec68-47d3-ac5f-c85a57067540
525978.310200000181794,4914287.229299999774,35,EA019.42,A,30,30,3.8,0.49,108,16.3,31,163,44.3814000002146,-68.6738800002976,EA,24ac5eaa-6a90-48f7-9dc0-61447b083c74
520565.5778,4917525.803899999708,37,EA021.00,A,30,30,2.6,0.34,28,7.1,31,163,44.4107299997664,-68.7417000002726,EA,05779f80-3089-4ab5-9c0f-be0e2a97f0de
518900.342199999839067,4916561.060499999672,39,EA023.00,CR,30,30,4.6,0.65,600,32.3,31,163,44.4020899999097,-68.76265000058,EA,755a1f6e-e44d-4388-a07a-e7aad1df8139
517527.219600000418723,4915183.210699999705,40,EA024.00,CA,30,30,2.1,0.25,44,4.6,31,163,44.389720000272,-68.7799400005351,EA,957cb88a-6625-4359-905c-5632cc59b748
518936.318799999542534,4913218.878699999303,42,EA026.00,A,30,30,2.6,0.3,24,6.4,31,163,44.3720000000621,-68.7623200000184,EA,6469fb31-206e-4273-918d-dad2c289f733
518645.117499999701977,4911684.0829,44,EA028.00,A,30,30,2.6,0.4,108,8.5,31,163,44.3581900000158,-68.7660299999108,EA,4c9067b4-beda-49ac-8610-df833520c867
517126.5729,4913065.0379,45,EA029.00,CA,30,30,2.9,0.38,36,9.1,31,163,44.3706599998165,-68.7850400003905,EA,2829b80f-a431-43d2-a544-5fceb377f7d5
516909.136699999682605,4913036.702099999413,47,EA031.00,CA,30,30,3.2,0.51,132,15,31,163,44.3704099997675,-68.7877700002848,EA,7529a7d2-16bb-4144-9015-ccf3272795bd
515757.8278,4906432.627599999309,54,EB001.00,A,30,30,2.5,0.26,26,5.5,31,163,44.3109799996095,-68.8024200003568,EB,96ff2b6c-19b9-4730-aa42-79978c8d307d
516832.6222,4907478.29659999907,55,EB002.00,A,30,30,2.8,0.31,46,7.1,31,163,44.3203700000348,-68.7889100003976,EB,262bb6ba-2ac6-4074-9ff9-3d61a8342e02
518159.331799999810755,4908123.8596,56,EB003.00,A,30,30,2.3,0.2,12,4.3,31,163,44.3261499996925,-68.7722500004474,EB,f1bedf60-aca2-4b2a-b234-6086b7e22efc
519963.6206,4910766.0514,57,EB004.00,A,30,30,4.4,0.6,134,26.3,31,163,44.349889999916,-68.7495199998943,EB,97e126b0-2c90-4d67-9c34-83ffe2fca783
520340.1403,4908868.9315,58,EB004.50,P,30,30,2.9,0.43,78,10.5,31,163,44.3327999998594,-68.744870000187,EB,7445d8c1-11dd-4d4d-b49d-d933cd452086
522097.1047,4907508.4066,64,EB008.60,P,30,30,2.7,0.4,70,8.9,31,163,44.3204999999602,-68.7228900006058,EB,6f28ab59-feea-4726-8c11-353520d3d10e
522376.393099999987,4907452.7079,65,EB009.00,P,30,30,2.3,0.23,13,4.7,31,163,44.3199900002057,-68.7193900000645,EB,6a8739d6-f7de-4783-b004-33697b1a421b
523272.668200000189245,4906790.4943,66,EB010.00,P,30,30,2.1,0.13,7.3,3.2,31,163,44.3139999996042,-68.7081799998839,EB,06a29805-7436-4aef-b407-14884a458e4d
525628.376899999566376,4905401.97,68,EB012.00,A,30,30,2.3,0.26,36,5,31,163,44.301420000387,-68.6787099998214,EB,629958fd-2851-4d6a-9472-00f7afddb237
525976.329800000414252,4904959.0402,69,EB013.00,A,30,30,3,0.41,60,10.3,31,163,44.2974199997564,-68.6743700001904,EB,6487003f-eff4-4eb2-9de3-d21e7bd2c4ed
529432.225899999961,4903698.5196,71,EB014.50,A,30,30,3,0.5,400,13.7,31,163,44.285939999932,-68.6311199997129,EB,ee2bf572-65d2-402c-8f35-3b84248772b6
529568.739299999549985,4904742.136499999091,72,EB015.00,CA,30,30,2.4,0.29,20,5.9,31,163,44.2953300002928,-68.6293499995857,EB,efdae2f8-ecf5-4dfa-b636-c6e530ef5f5e
530809.051699999719858,4905636.4668,73,EB015.80,A,30,30,4.2,0.55,620,22,31,163,44.3033300000189,-68.613750000513,EB,359fd734-e740-4b88-b9cd-caf2259c134d
530999.278599999845028,4905724.004799999297,74,EB016.00,A,30,30,4.2,0.45,52,16,31,163,44.3041100002785,-68.6113599998369,EB,5eb82b5d-dfc9-4794-9552-163cede1191e
530369.843999999575317,4904711.371099999174,76,EB016.50,CA,30,30,3.7,0.47,52,15.3,31,163,44.2950199995931,-68.6193100002244,EB,ca4cb002-bd48-43e4-895b-a6a4eb53b795
532901.985600000247359,4901218.0478,79,EB018.50,CA,30,30,2.4,0.23,18,4.7,31,163,44.2634599999408,-68.5877899999428,EB,624e5f44-cc38-4c74-b60e-913714625947
533493.838399999774992,4901143.2934,80,EB019.00,CA,30,30,3.7,0.55,200,19.1,31,163,44.2627600001561,-68.5803800005265,EB,5d362235-9519-4dbc-9c1b-f8ea9e86688a
534810.776800000108778,4899662.8496,81,EB020.00,A,30,30,2.6,0.31,46,6.8,31,163,44.2493699996075,-68.5639799998709,EB,eaefd6f5-4c33-4f32-af2e-f164a5d7f278
537181.333499999716878,4897391.0303,83,EB022.00,A,30,30,2,0.08,4,2.5,31,163,44.2288000001853,-68.5344500004171,EB,6c55eeab-70cc-4d29-aa4e-5b47adcb0966
524632.883100000210106,4904126.335899999365,84,EC001.00,A,30,30,2.3,0.3,42,5.8,31,163,44.2899699999303,-68.6912500003007,EC,0f141c99-8c37-4b92-8697-443c5da9097d
525021.463499999605119,4903282.5285,86,EC002.00,A,30,30,2.8,0.35,24,8.1,31,163,44.2823599999516,-68.6864199997543,EC,4579942d-2618-424d-b8be-46e1ea1e589b
522453.523,4903099.9429,89,EC004.00,A,30,30,3.1,0.41,76,10.6,31,163,44.2808000004461,-68.718609999828,EC,2c6a24e0-ced9-4b09-9668-eeb82271e1ec
521920.492999999783933,4904051.157299999148,90,EC005.00,A,30,30,2.6,0.33,42,7.2,31,163,44.2893800003154,-68.7252499998155,EC,c2eff315-2619-4e50-836e-ef0761044e6e
521472.940999999642372,4905984.597699999809,92,EC006.10,A,30,30,1.9,0.07,4,2.4,31,163,44.3067999997977,-68.7307800003097,EC,e5a9da16-2b66-4114-a6a6-c6512248215e
525626.121199999936,4902717.2737,94,EC007.00,A,30,30,3,0.37,35,9.2,31,163,44.2772500000589,-68.6788699999132,EC,97a7efd0-ba2d-4226-ad0e-8ad50ea98e7f
529832.411999999545515,4898166.5614,97,EC009.00,A,30,30,2.7,0.26,12,5.9,31,163,44.2361199998986,-68.626419999633,EC,8bf5c35c-45a7-4689-b7e1-54d48a2147aa
528218.004399999976,4895867.9535,98,EC010.00,A,30,30,3.7,0.42,34,12.8,31,163,44.2154900001477,-68.6467599999543,EC,1df4b7a9-c9b9-40d8-b9b1-e7d8499b01f4
534286.569299999624491,4894095.2145,100,EC012.00,A,30,30,2.3,0.21,14,4.5,31,163,44.1992700002379,-68.5709099998902,EC,70773fbc-1f0f-4e7e-afb1-039d92e12439
534151.713100000284612,4893137.0479,101,EC013.00,A,30,30,2.2,0.18,9.1,3.8,31,163,44.1906500003605,-68.5726599993719,EC,0e31b541-28e9-4ef0-bcfd-0d60d8d8fea3
533541.4879,4892910.643899999559,102,EC014.00,A,30,30,2.9,0.54,1200,14.7,31,163,44.1886399998497,-68.5803099998616,EC,8eee1852-434f-486c-9f3b-bf29ca97f165
529878.335599999875,4895446.555,104,EC016.00,A,30,30,5.2,0.59,92,30.4,31,163,44.2116299999081,-68.6259999997255,EC,45b03172-1f73-426e-84fd-fbae26822536
527930.546900000423193,4896213.2751,105,EC017.00,A,30,30,4.3,0.51,240,19.9,31,163,44.2186100000837,-68.650340000241,EC,d7be7b23-3b3c-4b48-bcd6-e14e6eec3da4
527351.744300000369549,4895942.038,106,EC017.50,CA,30,30,2.6,0.34,20,7.3,31,163,44.216189999631,-68.6575999993802,EC,0fb2e031-e6fa-440e-97c0-d1849c42dc52
526502.130800000391901,4895657.53539999947,107,EC017.70,A,30,30,2.5,0.35,62,7,31,163,44.2136600000877,-68.6682499994349,EC,6f26f404-53b1-4e04-804d-bde454e88e6f
526158.508399999700487,4895884.969,108,EC017.80,A,30,30,3.6,0.37,22,10.9,31,163,44.2157200002201,-68.6725400002045,EC,a2693d6e-5d43-4703-bb11-97f0a35a1df1
525444.3355,4895062.43779999949,109,EC018.00,R,30,30,4.7,0.59,240,27.4,31,163,44.2083399998287,-68.6815200005911,EC,6cc50afc-cd78-4063-ab8a-c4dd67f80651
526907.226499999873,4893886.446799999103,111,EC019.00,A,30,30,4,0.55,360,20.7,31,163,44.1977000004084,-68.6632700001059,EC,6b27dded-f197-4b40-a57f-41b627921146
527426.313400000333786,4893197.716299999505,112,EC019.70,P,30,30,2.9,0.43,96,10.5,31,163,44.1914799999431,-68.6568099995853,EC,504ede02-f24e-4428-a437-ff365c31ad5d
527184.536600000225008,4892914.584699999541,114,EC020.00,P,30,30,3.1,0.49,96,13.6,31,163,44.1889400004307,-68.6598500004873,EC,2ea238d9-76c4-4252-b5ac-9c96a4bcbb40
529750.033499999903,4892023.78299999982,115,EC021.00,A,30,30,2.7,0.39,140,8.6,31,163,44.1808199995642,-68.6278000003341,EC,bd4577d6-aa95-4e90-8ade-e446f83077f1
528564.617899999954,4891294.3244,119,EC022.00,A,30,30,2.6,0.35,38,7.4,31,163,44.174299999874,-68.6426700003795,EC,42fc02ed-6aa7-459c-9c10-23270e55bfc3
527887.273,4891541.330499999225,121,EC022.30,A,30,30,4.1,0.53,134,20.2,31,163,44.1765500001971,-68.6511299995331,EC,7ab2b0af-794a-4fe7-a894-4d45bebe9b47
528675.993700000457466,4889585.3924,124,EC023.50,A,30,30,2.3,0.23,12,4.7,31,163,44.1589100000544,-68.6413699996834,EC,e178c2d6-f8e3-40d9-8855-00dc4b5d4bcb
525423.316800000146031,4888721.197599999607,128,EC026.20,A,30,30,2.6,0.3,38,6.4,31,163,44.1512499998851,-68.6820900003313,EC,6095b54b-0473-474f-a247-e228b56183af
524710.175900000147521,4889092.79399999976,130,EC026.70,A,30,30,2.4,0.34,66,6.7,31,163,44.1546199998,-68.6909899996719,EC,f506fca5-6c18-42e4-bb8a-c572175ebe3b
524117.623100000433624,4889964.7346,132,EC026.90,P,30,30,2.6,0.33,50,7,31,163,44.1624900002197,-68.6983600004014,EC,ebfb528a-e814-45fa-ba03-6c56e63dde76
524494.535000000149012,4890093.8613,133,EC027.00,A,30,30,3.3,0.37,24,10.2,31,163,44.1636400000288,-68.6936399994509,EC,6943894f-ce5a-4184-96dd-b87b3f8197e3
524135.340400000102818,4890365.7715,134,EC027.40,A,30,30,2.7,0.36,72,7.8,31,163,44.1661000001455,-68.698120000326,EC,0f71b5d3-2c67-4c50-9f27-5923ac8432bc
523999.436700000427663,4891894.7451,136,EC027.80,A,30,30,2.3,0.27,31,5.3,31,163,44.1798700002006,-68.6997499997737,EC,1aae51ab-f193-4ac2-86da-04e6b2ba7b23
524166.482699999585748,4892332.9845,137,EC028.00,R,30,30,5.5,0.53,158,26.4,31,163,44.1838100001832,-68.6976399999271,EC,fb99732f-a828-4a03-9c87-a803af1965d2
522567.250599999912,4895556.189799999818,142,EC031.00,A,30,30,2.3,0.29,31,5.7,31,163,44.2128800000891,-68.717510000443,EC,31797c3c-2ff6-4a57-b976-c9548f593a74
525465.543899999931,4896803.045499999076,144,EC033.00,P,30,30,2.5,0.23,15,4.9,31,163,44.224009999588,-68.681169999731,EC,7a1609c5-fdb4-4d47-bb5f-7825ea62eb6e
528069.838600000366569,4875123.4616,146,ED001.50,A,30,30,1.9,0.05,4,2.3,31,163,44.0287299997248,-68.6497200005864,ED,db4b63f3-636c-44c3-827e-c4deb39fb900
528844.565499999560416,4880118.329399999231,151,ED003.70,A,30,30,2,0.09,5.5,2.6,31,163,44.0736700000037,-68.6397799997208,ED,ab18ae5f-0208-45de-b8fa-992403752df8
531840.396300000138581,4880416.455299999565,157,ED005.10,A,30,30,2.1,0.23,22,4.3,31,163,44.076229999765,-68.6023499997724,ED,8c50fa2a-dc21-4b53-bdc5-5cec7821efae
544758.5543,4890111.7178,161,EE001.00,R,30,30,5.6,0.75,1020,52.4,31,163,44.162839999606,-68.440200000526,EE,9492829a-47e2-478c-8a3d-239b4f18c89d
544889.281299999915,4890288.1096,162,EE001.20,A,30,30,3.7,0.57,140,20.4,31,163,44.1644199996588,-68.4385500002206,EE,775243fa-9281-4e6e-9790-7b5aaf33f863
545107.458899999969,4890536.1925,163,EE001.50,A,30,30,4.2,0.5,130,18.8,31,163,44.1666399998156,-68.4357999997546,EE,53a6fb17-6ff3-4fcb-b861-741f15ac6576
545813.92119999975,4891156.442399999127,164,EE001.80,A,30,30,4.3,0.59,380,24.9,31,163,44.1721799999197,-68.4269100001383,EE,a6df5e00-bab9-491e-8089-3baa4bf2b24c
546219.92,4891288.133899999782,165,EE002.00,R,30,30,6.6,0.59,88,38.2,31,163,44.1733400000642,-68.4218200004938,EE,6dfb5bef-17d4-4afd-9372-114e4db8f459
546126.738900000229478,4892262.7346,166,EE003.00,A,30,30,3.2,0.43,84,11.5,31,163,44.1821200002998,-68.4229000000551,EE,006bc65e-51f3-4c62-bb54-9df2bb270387
544657.8273,4887752.888299999759,172,EE006.80,A,30,30,3.1,0.41,36,10.6,31,163,44.1416099997865,-68.4416600005779,EE,1ed13292-ed5f-402a-97d0-1362341e94dc
545056.1074,4887877.787,173,EE007.00,R,30,30,11.1,0.75,320,102.3,31,163,44.1427099999878,-68.4366699995182,EE,4c5c171d-66be-429e-a569-7c4b1e18d06e
544557.260099999606609,4888901.842399999499,174,EE008.00,A,30,30,3.7,0.4,46,12.4,31,163,44.1519600003976,-68.4428200004049,EE,6347e6a4-5a95-4c28-8c50-444ef9953bc5
544018.531499999575317,4888978.189699999988,177,EE009.30,P,30,30,4,0.43,72,14.6,31,163,44.1526799999675,-68.4495499993834,EE,95685030-3ea8-4993-afd6-485059a839dc
544076.605399999767542,4888068.867399999872,178,EE009.50,P,30,30,2.8,0.34,66,7.8,31,163,44.1444899996905,-68.4488999999679,EE,1e057ed5-7acb-4192-9f38-8462324b5428
543988.143099999987,4887422.925699999556,179,EE009.70,A,30,30,3,0.35,38,8.8,31,163,44.138680000353,-68.4500600000951,EE,0bda8a0a-777f-428d-8512-2b501b4f96cd
543770.501000000163913,4888755.493599999696,180,EE010.00,A,30,30,3.5,0.45,78,13.9,31,163,44.1506900002268,-68.4526700002509,EE,c4edd83d-9d79-462b-9e63-902882273720
543464.369400000199676,4889818.68099999987,181,EE011.00,A,30,30,3.1,0.47,240,12.8,31,163,44.1602800003688,-68.4564100003479,EE,e4f9aabe-6ae8-4da0-adf2-3b00910abcee
543104.6091,4889808.537599999458,182,EE011.30,R,30,30,4.7,0.54,68,23.6,31,163,44.1602100004427,-68.4609099995034,EE,2263ccc5-e96e-4ed9-99c6-73ca128d3821
542905.631599999964,4889911.6475,183,EE011.40,R,30,30,5.8,0.67,900,43,31,163,44.1611499998532,-68.4633899994495,EE,7a8e9d08-71c8-46c6-b9c1-ddcbcdf2b625
542033.209499999880791,4889920.4527,186,EE013.00,A,30,30,3.4,0.49,320,14.8,31,163,44.1612800003704,-68.4743000004098,EE,4b161e1f-4717-439b-97eb-5bd638356172
542443.292299999855459,4891671.4211,189,EE015.00,R,30,30,3.5,0.58,200,20.4,31,163,44.1770199997611,-68.4690299998346,EE,4d18033e-3ad7-4602-b4a8-fe5a116112e1
544148.644000000320375,4891633.7824,192,EE016.50,A,30,30,2.6,0.41,160,9.2,31,163,44.1765799999894,-68.4476999995931,EE,840e5fb3-2f38-45c6-a3d6-74100b61cc72
543556.826500000432134,4889863.72309999913,194,EE017.00,A,30,30,3.1,0.52,108,14.5,31,163,44.1606799998672,-68.4552500000615,EE,7054d5ba-f576-4835-800d-3676e18b39d2
550842.911199999973,4885315.197699999437,197,EE019.00,A,30,30,2.1,0.15,8,3.3,31,163,44.1192600000933,-68.3645700005146,EE,a433a6d2-7c8c-4cab-b744-5f41b27c5254
535369.780899999663234,4902301.6807,201,EF001.90,R,30,30,7.4,0.66,114,52.6,31,163,44.2730999998885,-68.5567999995746,EF,7ca5e03d-83c2-44d5-a114-22c00aea5205
535520.971300000324845,4902677.9375,202,EF002.00,R,30,30,7.1,0.64,118,47.5,31,163,44.2764799998799,-68.5548799999832,EF,c57b6f0b-3a0c-4cfa-8360-916d17ae0d67
537627.612800000235438,4901040.2114,203,EF002.50,A,30,30,3.3,0.46,62,13.2,31,163,44.2616300002413,-68.5286000004601,EF,3eadadf2-e49b-4b2b-8dcb-2e99588966d9
537610.161100000143051,4902967.294299999252,205,EF004.00,A,30,30,3.6,0.61,880,22,31,163,44.2789799999077,-68.5286799993846,EF,240c58e4-3306-4e79-bc00-a46533885185
536297.920699999667704,4904321.6918,207,EF005.00,A,30,30,2.5,0.35,66,7.3,31,163,44.2912400002894,-68.545029999877,EF,08019de7-3da6-4cf9-a794-071c0dbc0dd5
534764.7993,4906364.959899999201,208,EF006.00,A,30,30,3.3,0.53,560,15.8,31,163,44.3097100000205,-68.5641100003526,EF,d5852564-435f-4a69-aff3-60388cf92b54
536143.13329999987,4911247.632699999958,210,EF008.00,P,30,30,2.9,0.36,56,8.5,31,163,44.3535999996686,-68.5464900000139,EF,515606bd-94db-42e8-8519-985f895bcd36
535097.299700000323355,4913505.7028,211,EF009.00,A,30,30,2.1,0.15,9.1,3.3,31,163,44.3739800003902,-68.5594599996686,EF,80ab6f10-caa6-4354-99ff-56da7f04c4e3
534516.795400000177324,4911489.871899999678,212,EF009.30,A,30,30,2,0.14,10,3.1,31,163,44.3558600002705,-68.5668800004187,EF,e3e389cc-10c3-46c4-b12c-d41df37d4721
533296.031999999657273,4909266.4273,213,EF009.70,A,30,30,2.7,0.38,66,8.4,31,163,44.3359000004094,-68.5823400003519,EF,1a911669-8393-4631-9e47-4e89bd3f8908
532824.9348,4909095.2069,214,EF010.00,CA,30,30,3.7,0.55,136,19.2,31,163,44.3343800002518,-68.5882600004049,EF,59d1f6e6-2534-4218-bec4-8aa740bc8a9f
533212.38329999987,4910195.7193,215,EF010.50,CA,30,30,3.1,0.48,108,13.1,31,163,44.3442700000299,-68.5833300004621,EF,32262cf6-0db4-4ae8-8fcd-5295bb10c6f5
533296.6568,4911333.582599999383,216,EF011.00,CA,30,30,3.6,0.6,1700,21.6,31,163,44.3545100000836,-68.5822000000865,EF,e42e278b-e1af-4fa2-8208-053e6898e36d
533627.895299999975,4911237.531199999154,217,EF011.30,A,30,30,3.1,0.35,40,9,31,163,44.3536299999316,-68.5780499999586,EF,d554d236-a65a-4a2c-90ba-fc0737f1b84f
534076.794800000265241,4912116.262199999765,219,EF012.10,A,30,30,2.6,0.33,25,7,31,163,44.3615199998715,-68.5723600005031,EF,b66757fe-7363-4582-b6b6-0c1125c518c7
534922.0943,4913939.0795,220,EF013.00,A,30,30,2.1,0.16,10,3.4,31,163,44.3778899999709,-68.5616300004276,EF,0681a156-8fd6-4221-bd38-3cd22ed6e18d
534523.587100000120699,4914725.616,221,EF014.00,A,30,30,3.2,0.48,108,13.6,31,163,44.3849899996214,-68.5665799997159,EF,5981db13-3a28-422c-8bce-541fd6e7502a
534488.7555,4915588.512299999595,222,EF015.00,CR,30,30,4.2,0.73,1700,37.2,31,163,44.3927600000934,-68.5669600003872,EF,be8420ee-2ce4-4684-a32b-1ede622b72f1
534340.6278,4916039.8209,223,EF016.00,CA,30,30,4.1,0.54,200,20.4,31,163,44.3968300001751,-68.568790000192,EF,40074f7f-2528-4d3d-9e57-2c382f13c58c
534675.974799999967,4916776.9371,225,EF016.50,CA,30,30,3.4,0.49,146,14.5,31,163,44.4034500002441,-68.5645300000085,EF,f1dc7ad1-ddb5-44c9-aa66-209737c7b587
533888.512400000356138,4917372.6223,229,EF017.80,CR,30,30,3.2,0.41,50,10.9,31,163,44.40885000011,-68.5743800005692,EF,415dd642-8615-402b-9fcc-a59a1b7a2858
534017.930700000375509,4917900.92119999975,230,EF018.00,CR,30,30,9.1,0.68,160,69.4,31,163,44.4136000000109,-68.5727200001587,EF,0c04c54e-5deb-40b0-83cc-4d620625e64a
535574.851599999703467,4916806.2168,231,EF019.00,CA,30,30,3.6,0.47,68,14.7,31,163,44.4036700001787,-68.5532399997811,EF,c89de4df-8dcd-417a-9b68-3115bfd949af
537596.967199999839067,4916343.254,232,EF020.00,A,30,30,2.3,0.25,20,5,31,163,44.3993999999163,-68.5278800001031,EF,d15ae56d-33ce-41ae-9f65-e5be1cc4c8b7
538205.28760000038892,4917448.6991,233,EF020.50,A,30,30,2.5,0.32,58,6.5,31,163,44.4093199999078,-68.5201599996624,EF,43fd45b3-7c62-404a-b82b-11cabb93114e
538077.670199999585748,4918167.749099999666,235,EF022.00,P,12,12,6,0.51,48,27.8,31,163,44.4158000002179,-68.5217099998381,EF,c21b1f98-b61a-45b8-8319-8c76c0dc851b
538609.637199999764562,4918144.219599999487,237,EF023.00,P,30,30,4.3,0.64,200,28.5,31,163,44.4155600002939,-68.5150300000146,EF,68eed555-f71c-48a7-b48a-0882b7215eac
540113.674100000411272,4920067.218,238,EF024.00,A,30,30,2.6,0.32,26,6.9,31,163,44.4327900004004,-68.4959900003586,EF,672fed37-051c-4636-8151-83184ae563f5
541347.428299999795854,4922436.515499999747,240,EF025.00,A,30,30,2.8,0.34,35,7.8,31,163,44.4540500000507,-68.4802999998826,EF,c69bec5f-1fb4-4a47-8193-433646e2eb8f
541815.144100000150502,4917495.2924,241,EF026.00,A,30,30,3.3,0.48,112,13.8,31,163,44.4095399998361,-68.4748200001603,EF,7fbedc0a-fee9-433f-b6a2-7ca130a15cb0
542860.495199999772012,4916664.5337,246,EG002.00,CA,30,30,3.2,0.44,86,11.9,31,163,44.4020000003025,-68.4617599998,EG,2265796f-d1e3-48e9-b85c-c7a4eee49f19
542146.887799999676645,4920985.367499999702,248,EG004.00,CA,30,30,2.8,0.36,82,8.3,31,163,44.4409399998119,-68.4703699994743,EG,04eb9186-81d6-4d63-b120-bd7f4ccecac0
542611.735299999825656,4923402.193299999461,249,EG005.00,CA,30,30,4.4,0.56,520,23.5,31,163,44.4626699995608,-68.4643300004632,EG,1803fadb-12ad-4c4b-b591-64be2413c95b
541545.323800000362098,4926331.186699999496,251,EG007.00,CA,30,30,3.2,0.47,124,13,31,163,44.4890999999818,-68.4774999998772,EG,06213c38-2bb9-4ce0-b54a-5ef1717ec7c0
540378.370000000111759,4926404.923399999738,252,EG007.50,P,30,30,7.5,0.57,420,41.7,31,163,44.4898300002992,-68.4921699994463,EG,0664d5a6-b2fc-4b8b-993e-189041b1ae6b
540905.797500000335276,4926871.43229999952,254,EG008.50,P,30,30,3.3,0.51,380,15.2,31,163,44.4939999999725,-68.4855000005626,EG,89cdb6fe-f2a9-485c-b45e-7bc14383c3cf
542352.380199999548495,4926824.045399999246,255,EG009.00,P,30,30,4.4,0.56,740,23.3,31,163,44.4934900003234,-68.4673100001156,EG,e6f608b9-90f8-490b-b61a-68fa7bf354df
543794.5164,4925788.316099999472,257,EG011.00,P,30,30,3.7,0.56,520,19.5,31,163,44.4840800003385,-68.4492600000405,EG,2aa3823e-955e-42cb-a71c-82eb41d03db0
545521.369199999608099,4923344.1409,261,EG014.00,CA,30,30,2.9,0.34,25,8.1,31,163,44.4619700003841,-68.4277599999266,EG,b905edf5-921f-4907-a148-35876175d540
545666.549100000411272,4920565.8826,263,EG016.00,P,30,30,4.6,0.58,66,25.5,31,163,44.436949999835,-68.42617999974,EG,558de01c-e7f5-4164-a5c6-07aeb74a7963
545547.170400000177324,4920451.7431,264,EG016.50,CA,30,30,4.7,0.58,102,26.2,31,163,44.4359299998057,-68.4276900000238,EG,d13db3ab-067f-4250-b910-32c5118500d8
545091.511400000192225,4918095.865399999544,265,EG017.00,CA,30,30,2.4,0.32,78,6.3,31,163,44.414749999674,-68.4336200002993,EG,a9ce52f9-74bf-4d0a-96c7-4f473e1324b4
547746.205400000326335,4917845.9539,267,EG019.00,A,30,30,4.1,0.57,260,22.8,31,163,44.4123300003047,-68.4002999999684,EG,7779dafa-8029-4c72-9567-210236a298dc
548448.4457,4920524.8881,269,EG020.00,CA,30,30,3.5,0.51,180,15.8,31,163,44.4364000002857,-68.3912300000349,EG,befc75e4-e6e4-4e77-b038-7d8a6b8f5bbd
548770.8503,4920302.9075,270,EG020.50,A,30,30,3.8,0.62,260,24.7,31,163,44.4343800003818,-68.3871999994885,EG,6d497c9c-bab4-4a2d-b4ca-9f6a6b41f462
549561.268299999646842,4919770.1225,271,EG021.00,A,30,30,4.2,0.57,440,23.3,31,163,44.4295299999026,-68.3773199997618,EG,9ed35ca1-3cce-48cc-a106-65774ceae878
550450.4199,4918942.715299999341,273,EG023.00,A,30,30,2.9,0.38,44,9.3,31,163,44.4220200004278,-68.366230000202,EG,fafa342f-e4d9-4880-8877-c7301ff80304
551774.664900000207126,4916893.6237,274,EG024.00,A,30,30,3.5,0.46,60,14,31,163,44.4034800001619,-68.349799999599,EG,5e295e7c-bd7e-4d38-8358-885c4af3a4db
550897.259600000455976,4915138.277899999171,276,EG025.00,A,30,30,4,0.56,136,21.7,31,163,44.3877400003895,-68.3609899993725,EG,9b865e81-5a62-4530-a7e1-4592a86409b3
549865.366100000217557,4915602.4075,277,EG026.00,A,30,30,2.5,0.34,98,6.9,31,163,44.3919899998372,-68.3738999995443,EG,e8f0a3f2-505d-4673-bcd2-9184e133c5a5
548389.868200000375509,4912325.5009,278,EG027.00,A,30,30,2.2,0.18,9.1,3.9,31,163,44.3625899998275,-68.3927299999203,EG,14d2fff6-d94d-4837-b555-190729bc5cf9
547262.405199999921,4910655.4756,279,EG028.00,A,30,30,2.9,0.3,16,7.4,31,163,44.3476300004451,-68.4070299994196,EG,7aa7e92f-8eb0-41b8-9fde-d4442163cca9
546512.250300000421703,4910109.1305,280,EG029.00,A,30,30,2.3,0.26,26,5.1,31,163,44.3427599997695,-68.4164899997775,EG,f588f241-f25e-4303-8fbf-c2b3e5cd22eb
546616.871799999848008,4909746.643699999899,283,EG030.00,A,30,30,3.6,0.52,240,16.8,31,163,44.3394900001644,-68.4152099994647,EG,e7ab48fb-ddee-425a-b92f-a437b0d53689
547733.6595,4909976.8669,285,EG031.00,A,30,30,4.9,0.54,144,24.5,31,163,44.3414899995549,-68.4011799999785,EG,a54abf58-033b-477f-8bc8-2dc4fc7525d4
546048.179899999872,4906957.840199999511,286,EG032.00,A,30,30,2,0.19,22,3.6,31,163,44.3144200003005,-68.4225899993856,EG,1abd795d-645c-43e8-8030-5ed440e1fabd
